41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
15
17
20
31
31
49
37
11
18
18
21
32
15
18
15
15
31
31
31
31
31
31
31
31
31
31
15
15
32
32
32
31
56
37
37
40
40
37
34
43
40
15
28
37
31
45
40
43
37
43
40
37
33
40
37
54
35
35
34
15
15
15
24
31
18
31
31
28
31
31
15
31
31
11
13
28
11
47
31
31
31
31
18
28
15
31
29
39
27
27
27
18
14
18
32
41
31
41
12
31
18
55
31
31
18
56
37
18
55
41
34
41
41
12
12
18
18
19
31
55
16
55
28
18
52
41
27
37
15
17
31
31
31
31
14
31
18
41
20
31
32
18
41
30
22
30
18
18
18
32
30
18
18
18
20
31
46
46
46
34
37
37
37
37
37
37
55
40
37
37
37
37
15
15
15
15
40
40
43
43
43
43
43
32
43
40
40
40
40
37
37
34
31
31
31
31
31
31
49
28
31
31
31
31
15
15
15
15
31
31
31
31
31
31
31
30
34
31
31
31
31
28
31
28
